ticket_id,symbol,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,risk_pts,reward_pts,rr_realized,realized_pnl,is_win,exit_reason,holding_bars,mae_pts,mfe_pts,session_window,htf_bias,sweep_side,sweep_penetration_pips,displacement_ratio,fvg_size_atr,dealing_range_coordinate,planned_rr,atr_14,laya_authorized,laya_regime,laya_grade,laya_probability
127888,XAUUSD,2020-11-25 07:28:00+00:00,2020-11-25 07:29:00+00:00,LONG,1827.76,1826.49,1826.49,1829.32,17.25,0.94,1.88,-1.34,-2186.03,0,SL_HIT,1,5.73,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,2.6,2.31,3.13,0.406,2.0,0.55,1,TRENDING_ORDERFLOW,2,0.887
130879,XAUUSD,2020-11-27 09:19:00+00:00,2020-11-27 09:20:00+00:00,LONG,1830.86,1827.97,1827.97,1835.65,22.5,2.56,5.12,-1.13,-6492.09,0,SL_HIT,1,5.3,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,0.2,3.91,0.94,0.35,2.0,1.13,1,TRENDING_ORDERFLOW,3,0.905
132626,XAUUSD,2020-11-28 14:26:00+00:00,2020-11-28 14:28:00+00:00,LONG,1805.31,1802.78,1802.78,1809.39,15.0,2.2,4.41,-1.15,-3793.01,0,SL_HIT,2,6.77,0.0,NY_AM,BULLISH,SELL_SIDE,0.2,2.29,0.4,0.391,2.0,1.36,1,TRENDING_ORDERFLOW,3,0.831
136959,XAUUSD,2020-12-01 15:39:00+00:00,2020-12-01 15:40:00+00:00,SHORT,1837.06,1834.5,1838.83,1834.5,22.5,1.44,2.88,1.77,5750.8,1,TP_HIT,1,0.0,8.67,NY_AM,BEARISH,BUY_SIDE,4.91,2.64,0.51,0.8,2.0,1.67,1,TRENDING_ORDERFLOW,3,0.892
138027,XAUUSD,2020-12-02 09:27:00+00:00,2020-12-02 09:28:00+00:00,SHORT,1847.85,1842.22,1851.15,1842.22,17.25,2.98,5.95,1.89,9707.2,1,TP_HIT,1,0.0,7.31,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.71,0.94,0.517,2.0,1.11,1,NORMAL_EXPANSION,2,0.819
138285,XAUUSD,2020-12-02 13:45:00+00:00,2020-12-02 13:46:00+00:00,SHORT,1852.44,1848.7,1854.79,1848.7,22.5,2.03,4.06,1.84,8396.31,1,TP_HIT,1,0.0,11.43,NY_AM,BEARISH,BUY_SIDE,0.0,6.71,1.69,0.792,2.0,1.06,1,TRENDING_ORDERFLOW,3,0.962
141153,XAUUSD,2020-12-04 13:33:00+00:00,2020-12-04 13:34:00+00:00,SHORT,1855.43,1852.52,1857.37,1852.52,22.5,1.62,3.23,1.8,6542.38,1,TP_HIT,1,0.0,9.8,NY_AM,BEARISH,BUY_SIDE,3.4,3.06,1.64,0.735,2.0,1.11,1,TRENDING_ORDERFLOW,3,0.913
144036,XAUUSD,2020-12-06 13:36:00+00:00,2020-12-06 13:37:00+00:00,SHORT,1850.39,1847.13,1852.5,1847.13,15.0,1.79,3.58,1.82,4886.21,1,TP_HIT,1,0.0,7.33,NY_AM,BEARISH,BUY_SIDE,8.8,2.03,2.15,0.632,2.0,0.94,1,TRENDING_ORDERFLOW,3,0.823
145447,XAUUSD,2020-12-07 13:07:00+00:00,2020-12-07 13:08:00+00:00,SHORT,1844.89,1840.14,1847.76,1840.14,17.25,2.54,5.08,1.87,8194.43,1,TP_HIT,1,0.0,5.9,NY_AM,BEARISH,BUY_SIDE,0.41,1.59,1.31,0.55,2.0,0.85,1,NORMAL_EXPANSION,2,0.808
148127,XAUUSD,2020-12-09 09:47:00+00:00,2020-12-09 09:48:00+00:00,LONG,1874.96,1874.13,1874.13,1875.66,22.5,0.51,1.02,-1.64,-1874.13,0,SL_HIT,1,3.93,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,7.29,2.83,1.5,0.11,2.0,0.65,1,TRENDING_ORDERFLOW,3,0.93
149513,XAUUSD,2020-12-10 08:53:00+00:00,2020-12-10 08:54:00+00:00,LONG,1857.47,1855.49,1855.49,1860.47,17.25,1.66,3.32,-1.2,-3424.87,0,SL_HIT,1,5.32,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,4.8,2.67,4.23,0.434,2.0,0.27,1,TRENDING_ORDERFLOW,2,0.871
151314,XAUUSD,2020-12-11 14:54:00+00:00,2020-12-11 14:55:00+00:00,LONG,1854.04,1853.04,1853.04,1855.07,17.25,0.68,1.36,-1.48,-1730.65,0,SL_HIT,1,4.54,0.0,NY_AM,BULLISH,SELL_SIDE,1.9,1.89,1.67,0.418,2.0,0.45,1,TRENDING_ORDERFLOW,2,0.835
153856,XAUUSD,2020-12-13 09:16:00+00:00,2020-12-13 09:17:00+00:00,LONG,1854.56,1853.42,1853.42,1855.85,17.25,0.81,1.62,-1.4,-1954.55,0,SL_HIT,1,2.77,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,12.9,6.02,0.82,0.215,2.0,0.45,1,TRENDING_ORDERFLOW,2,0.9
154115,XAUUSD,2020-12-13 13:35:00+00:00,2020-12-13 13:42:00+00:00,LONG,1853.11,1850.04,1850.04,1858.27,17.25,2.74,5.49,-1.12,-5294.97,0,SL_HIT,7,3.89,0.0,NY_AM,BULLISH,SELL_SIDE,4.1,4.05,3.13,0.44,2.0,0.82,1,TRENDING_ORDERFLOW,2,0.905
158084,XAUUSD,2020-12-16 07:44:00+00:00,2020-12-16 07:45:00+00:00,LONG,1869.77,1868.28,1868.28,1871.77,22.5,1.16,2.33,-1.28,-3349.14,0,SL_HIT,1,3.89,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,8.19,2.11,4.89,0.376,2.0,0.82,1,TRENDING_ORDERFLOW,3,0.856
158420,XAUUSD,2020-12-16 13:20:00+00:00,2020-12-16 13:21:00+00:00,SHORT,1873.38,1868.84,1876.14,1868.84,22.5,2.43,4.86,1.87,10212.73,1,TP_HIT,1,0.0,12.12,NY_AM,BEARISH,BUY_SIDE,11.21,4.99,0.32,0.741,2.0,1.28,1,TRENDING_ORDERFLOW,3,0.881
159508,XAUUSD,2020-12-17 07:28:00+00:00,2020-12-17 07:29:00+00:00,SHORT,1883.59,1880.82,1885.45,1880.82,17.25,1.54,3.09,1.79,4764.34,1,TP_HIT,1,0.0,7.06,LONDON_OPEN,BEARISH,BUY_SIDE,20.01,4.97,1.88,0.726,2.0,0.76,1,NORMAL_EXPANSION,2,0.859
159556,XAUUSD,2020-12-17 08:16:00+00:00,2020-12-17 08:17:00+00:00,LONG,1885.11,1883.46,1883.46,1887.42,22.5,1.32,2.64,-1.25,-3696.38,0,SL_HIT,1,2.46,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,6.0,1.7,0.33,0.166,2.0,1.52,1,TRENDING_ORDERFLOW,3,0.871
162428,XAUUSD,2020-12-19 08:08:00+00:00,2020-12-19 08:09:00+00:00,LONG,1899.11,1897.5,1897.5,1901.37,22.5,1.29,2.59,-1.25,-3639.5,0,SL_HIT,1,4.88,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,4.0,2.98,1.32,0.263,2.0,0.95,1,TRENDING_ORDERFLOW,3,0.902
162781,XAUUSD,2020-12-19 14:01:00+00:00,2020-12-19 14:02:00+00:00,LONG,1898.53,1896.41,1896.41,1901.78,22.5,1.79,3.58,-1.18,-4756.65,0,SL_HIT,1,5.53,0.0,NY_AM,BULLISH,SELL_SIDE,7.9,6.28,3.75,0.375,2.0,0.46,1,TRENDING_ORDERFLOW,3,0.922
162798,XAUUSD,2020-12-19 14:18:00+00:00,2020-12-19 14:19:00+00:00,SHORT,1896.97,1894.38,1898.75,1894.38,22.5,1.46,2.91,1.78,5822.12,1,TP_HIT,1,0.0,5.33,NY_AM,BEARISH,BUY_SIDE,2.81,1.5,1.69,0.692,2.0,1.78,1,TRENDING_ORDERFLOW,3,0.868
162904,XAUUSD,2020-12-19 16:04:00+00:00,2020-12-19 16:05:00+00:00,SHORT,1899.81,1897.22,1901.59,1897.22,15.0,1.46,2.92,1.78,3889.83,1,TP_HIT,1,0.0,7.96,NY_AM,BEARISH,BUY_SIDE,5.5,1.95,1.07,0.702,2.0,1.19,1,TRENDING_ORDERFLOW,3,0.846
163804,XAUUSD,2020-12-20 07:04:00+00:00,2020-12-20 07:05:00+00:00,LONG,1898.66,1896.89,1896.89,1901.23,22.5,1.45,2.9,-1.22,-3988.52,0,SL_HIT,1,2.55,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,6.8,4.57,4.22,0.291,2.0,0.71,1,TRENDING_ORDERFLOW,3,0.94
166818,XAUUSD,2020-12-22 13:09:00+00:00,2020-12-22 13:10:00+00:00,LONG,1893.99,1892.88,1892.88,1895.23,22.5,0.78,1.56,-1.42,-2491.76,0,SL_HIT,1,4.16,0.0,NY_AM,BULLISH,SELL_SIDE,1.49,1.62,0.53,0.262,2.0,1.08,1,TRENDING_ORDERFLOW,3,0.866
177031,XAUUSD,2020-12-29 16:22:00+00:00,2020-12-29 16:23:00+00:00,LONG,1922.13,1919.71,1919.71,1926.01,22.5,2.1,4.2,-1.15,-5460.38,0,SL_HIT,1,6.13,0.0,NY_AM,BULLISH,SELL_SIDE,1.19,4.61,2.96,0.391,2.0,0.68,1,TRENDING_ORDERFLOW,3,0.939
182347,XAUUSD,2021-01-02 08:58:00+00:00,2021-01-02 08:59:00+00:00,SHORT,1952.41,1945.78,1956.21,1945.78,17.25,3.48,6.96,1.91,11440.7,1,TP_HIT,1,0.0,11.7,LONDON_OPEN,BEARISH,BUY_SIDE,0.11,6.83,1.44,0.596,2.0,0.73,1,TRENDING_ORDERFLOW,2,0.92
182590,XAUUSD,2021-01-02 13:01:00+00:00,2021-01-02 13:02:00+00:00,SHORT,1968.14,1959.74,1972.82,1959.74,17.25,4.36,8.72,1.93,14482.33,1,TP_HIT,1,0.0,24.14,NY_AM,BEARISH,BUY_SIDE,22.41,3.81,0.46,0.832,2.0,4.74,1,NORMAL_EXPANSION,2,0.805
184086,XAUUSD,2021-01-03 13:57:00+00:00,2021-01-03 13:58:00+00:00,LONG,1961.97,1960.11,1960.11,1964.72,22.5,1.54,3.07,-1.21,-4190.37,0,SL_HIT,1,3.1,0.0,NY_AM,BULLISH,SELL_SIDE,0.7,4.19,0.85,0.151,2.0,1.72,1,TRENDING_ORDERFLOW,3,0.952
186608,XAUUSD,2021-01-05 07:59:00+00:00,2021-01-05 08:00:00+00:00,SHORT,2075.93,2074.43,2077.17,2074.43,22.5,0.92,1.83,1.65,3391.52,1,TP_HIT,1,0.0,8.87,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.34,0.84,0.877,2.0,1.91,1,TRENDING_ORDERFLOW,3,0.938
188040,XAUUSD,2021-01-06 07:51:00+00:00,2021-01-06 07:52:00+00:00,LONG,2008.06,2009.22,2006.99,2009.22,22.5,0.74,1.48,1.56,2609.41,1,TP_HIT,1,0.0,2.45,LONDON_OPEN,BULLISH,SELL_SIDE,1.79,4.36,0.67,0.045,2.0,2.08,1,TRENDING_ORDERFLOW,3,0.965
189917,XAUUSD,2021-01-07 15:08:00+00:00,2021-01-07 15:09:00+00:00,SHORT,1979.47,1962.06,1988.67,1962.06,17.25,8.87,17.74,1.96,30034.4,1,TP_HIT,1,0.0,42.92,NY_AM,BEARISH,BUY_SIDE,18.3,6.18,0.95,0.825,2.0,4.92,1,NORMAL_EXPANSION,2,0.885
190995,XAUUSD,2021-01-08 09:06:00+00:00,2021-01-08 09:07:00+00:00,SHORT,1928.24,1926.86,1929.42,1926.86,22.5,0.85,1.7,1.62,3097.1,1,TP_HIT,1,0.0,13.71,LONDON_OPEN,BEARISH,BUY_SIDE,4.9,3.17,0.76,0.94,2.0,2.41,1,TRENDING_ORDERFLOW,3,0.943
191322,XAUUSD,2021-01-08 14:33:00+00:00,2021-01-08 14:34:00+00:00,SHORT,1928.07,1926.83,1929.18,1926.83,22.5,0.78,1.57,1.59,2792.88,1,TP_HIT,1,0.0,12.14,NY_AM,BEARISH,BUY_SIDE,2.8,5.35,0.18,0.904,2.0,1.09,1,TRENDING_ORDERFLOW,3,0.956
192484,XAUUSD,2021-01-09 09:55:00+00:00,2021-01-09 09:56:00+00:00,SHORT,1893.73,1889.48,1896.34,1889.48,22.5,2.29,4.57,1.86,9552.97,1,TP_HIT,1,0.0,9.32,LONDON_OPEN,BEARISH,BUY_SIDE,0.1,2.89,1.44,0.686,2.0,0.98,1,TRENDING_ORDERFLOW,3,0.908
193758,XAUUSD,2021-01-10 07:09:00+00:00,2021-01-10 07:10:00+00:00,LONG,1881.21,1879.88,1879.88,1882.91,22.5,1.01,2.02,-1.32,-3008.52,0,SL_HIT,1,4.9,1.29,LONDON_OPEN,BULLISH,SELL_SIDE,5.8,6.44,0.62,0.12,2.0,0.67,1,TRENDING_ORDERFLOW,3,0.949
196763,XAUUSD,2021-01-12 09:14:00+00:00,2021-01-12 09:15:00+00:00,SHORT,1867.56,1866.46,1868.6,1866.46,22.5,0.72,1.43,1.55,2491.68,1,TP_HIT,1,0.0,15.85,LONDON_OPEN,BEARISH,BUY_SIDE,2.8,3.69,0.72,0.943,2.0,1.91,1,TRENDING_ORDERFLOW,3,0.955
197131,XAUUSD,2021-01-12 15:22:00+00:00,2021-01-12 15:23:00+00:00,LONG,1863.51,1864.04,1862.75,1864.04,22.5,0.43,0.86,1.25,1211.16,1,TP_HIT,1,0.37,0.64,NY_AM,BULLISH,SELL_SIDE,9.99,2.97,0.34,0.013,2.0,2.27,1,TRENDING_ORDERFLOW,3,0.925
198134,XAUUSD,2021-01-13 08:05:00+00:00,2021-01-13 08:06:00+00:00,SHORT,1879.61,1867.97,1885.91,1867.97,17.25,5.98,11.96,1.95,20070.09,1,TP_HIT,1,0.0,13.41,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.21,1.0,0.514,2.0,1.87,1,NORMAL_EXPANSION,2,0.835
199714,XAUUSD,2021-01-14 10:25:00+00:00,2021-01-14 10:26:00+00:00,LONG,1870.78,1869.08,1869.08,1873.22,22.5,1.38,2.76,-1.24,-3837.02,0,SL_HIT,1,4.29,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,0.09,2.27,0.15,0.281,2.0,1.33,1,TRENDING_ORDERFLOW,3,0.874
202491,XAUUSD,2021-01-16 08:42:00+00:00,2021-01-16 08:43:00+00:00,SHORT,1859.24,1856.75,1860.98,1856.75,22.5,1.41,2.82,1.77,5615.91,1,TP_HIT,1,0.0,17.24,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.94,0.43,0.871,2.0,1.94,1,TRENDING_ORDERFLOW,3,0.938
204215,XAUUSD,2021-01-17 13:26:00+00:00,2021-01-17 13:27:00+00:00,SHORT,1851.3,1845.86,1854.51,1845.86,22.5,2.88,5.76,1.89,12239.12,1,TP_HIT,1,0.0,12.3,NY_AM,BEARISH,BUY_SIDE,0.0,6.04,3.25,0.606,2.0,0.68,1,TRENDING_ORDERFLOW,3,0.947
205786,XAUUSD,2021-01-18 15:37:00+00:00,2021-01-18 15:38:00+00:00,SHORT,1858.97,1856.61,1860.63,1856.61,22.5,1.34,2.68,1.76,5288.84,1,TP_HIT,1,0.0,12.96,NY_AM,BEARISH,BUY_SIDE,7.91,5.9,0.31,0.865,2.0,1.25,1,TRENDING_ORDERFLOW,3,0.935
207092,XAUUSD,2021-01-19 13:23:00+00:00,2021-01-19 13:24:00+00:00,SHORT,1876.75,1873.99,1878.62,1873.99,22.5,1.54,3.08,1.79,6205.37,1,TP_HIT,1,0.0,11.33,NY_AM,BEARISH,BUY_SIDE,2.1,3.19,0.75,0.782,2.0,1.48,1,TRENDING_ORDERFLOW,3,0.917
212500,XAUUSD,2021-01-23 07:31:00+00:00,2021-01-23 07:32:00+00:00,LONG,1871.12,1868.75,1868.75,1874.88,22.5,2.04,4.08,-1.16,-5321.29,0,SL_HIT,1,3.12,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,0.4,3.83,0.43,0.302,2.0,1.13,1,TRENDING_ORDERFLOW,3,0.906
214045,XAUUSD,2021-01-24 09:16:00+00:00,2021-01-24 09:17:00+00:00,LONG,1870.95,1868.88,1868.88,1874.11,15.0,1.74,3.49,-1.19,-3102.11,0,SL_HIT,1,9.14,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,3.8,3.1,0.39,0.354,2.0,0.62,1,TRENDING_ORDERFLOW,3,0.844
218406,XAUUSD,2021-01-27 09:57:00+00:00,2021-01-27 09:58:00+00:00,SHORT,1856.93,1853.87,1858.94,1853.87,17.25,1.69,3.38,1.81,5269.28,1,TP_HIT,1,0.0,6.97,LONDON_OPEN,BEARISH,BUY_SIDE,1.0,2.33,1.33,0.542,2.0,0.8,1,NORMAL_EXPANSION,2,0.824
219769,XAUUSD,2021-01-28 08:40:00+00:00,2021-01-28 08:41:00+00:00,SHORT,1854.52,1850.69,1856.93,1850.69,17.25,2.08,4.16,1.84,6616.28,1,TP_HIT,1,0.0,9.14,LONDON_OPEN,BEARISH,BUY_SIDE,3.0,3.15,1.72,0.516,2.0,0.67,1,NORMAL_EXPANSION,2,0.835
220195,XAUUSD,2021-01-28 15:46:00+00:00,2021-01-28 15:47:00+00:00,SHORT,1874.05,1872.14,1875.49,1872.14,17.25,1.11,2.23,1.71,3285.45,1,TP_HIT,1,0.0,7.52,NY_AM,BEARISH,BUY_SIDE,0.0,1.55,2.05,0.543,2.0,0.77,1,NORMAL_EXPANSION,2,0.834
222666,XAUUSD,2021-01-30 08:57:00+00:00,2021-01-30 08:58:00+00:00,SHORT,1878.86,1877.96,1879.8,1877.96,22.5,0.61,1.22,1.47,2024.11,1,TP_HIT,1,0.0,8.86,LONDON_OPEN,BEARISH,BUY_SIDE,0.91,1.82,1.38,0.786,2.0,0.95,1,TRENDING_ORDERFLOW,3,0.912
222729,XAUUSD,2021-01-30 10:00:00+00:00,2021-01-30 10:01:00+00:00,SHORT,1875.7,1871.52,1878.28,1871.52,17.25,2.25,4.51,1.86,7216.17,1,TP_HIT,1,0.0,10.35,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,3.7,2.41,0.57,2.0,0.76,1,TRENDING_ORDERFLOW,2,0.909
224101,XAUUSD,2021-01-31 08:52:00+00:00,2021-01-31 08:53:00+00:00,SHORT,1875.77,1872.64,1877.82,1872.64,17.25,1.72,3.45,1.81,5390.36,1,TP_HIT,1,0.0,11.36,LONDON_OPEN,BEARISH,BUY_SIDE,0.11,3.13,0.64,0.55,2.0,0.64,1,NORMAL_EXPANSION,2,0.838
228311,XAUUSD,2021-02-03 07:02:00+00:00,2021-02-03 07:03:00+00:00,SHORT,1859.31,1857.86,1860.52,1857.86,22.5,0.89,1.77,1.63,3258.99,1,TP_HIT,1,0.0,8.28,LONDON_OPEN,BEARISH,BUY_SIDE,1.9,3.3,0.16,0.705,2.0,0.58,1,TRENDING_ORDERFLOW,3,0.882
229798,XAUUSD,2021-02-04 07:49:00+00:00,2021-02-04 07:50:00+00:00,SHORT,1843.94,1841.2,1845.8,1841.2,22.5,1.53,3.07,1.79,6172.58,1,TP_HIT,1,0.0,10.09,LONDON_OPEN,BEARISH,BUY_SIDE,5.0,3.88,0.32,0.694,2.0,0.7,1,TRENDING_ORDERFLOW,3,0.876
235995,XAUUSD,2021-02-08 15:06:00+00:00,2021-02-08 15:07:00+00:00,LONG,1855.17,1852.1,1844.9,1874.73,22.5,9.94,19.88,-0.31,-6899.96,0,WATERMARK_LOCK,1,3.64,7.56,NY_AM,BULLISH,SELL_SIDE,0.29,4.24,0.52,0.264,2.0,3.14,1,TRENDING_ORDERFLOW,3,0.926
238427,XAUUSD,2021-02-10 07:38:00+00:00,2021-02-10 07:39:00+00:00,SHORT,1879.6,1873.41,1883.18,1873.41,17.25,3.26,6.51,1.9,10672.75,1,TP_HIT,1,0.0,11.08,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.25,1.9,0.512,2.0,1.31,1,NORMAL_EXPANSION,2,0.836
239885,XAUUSD,2021-02-11 09:15:00+00:00,2021-02-11 09:16:00+00:00,LONG,1865.0,1863.3,1863.3,1867.41,17.25,1.37,2.74,-1.24,-2919.93,0,SL_HIT,1,7.96,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,0.4,2.15,1.17,0.478,2.0,0.65,1,NORMAL_EXPANSION,2,0.807
254555,XAUUSD,2021-02-21 13:45:00+00:00,2021-02-21 13:46:00+00:00,LONG,1839.18,1837.45,1837.45,1841.67,15.0,1.41,2.81,-1.23,-2598.74,0,SL_HIT,1,6.01,0.0,NY_AM,BULLISH,SELL_SIDE,7.5,2.64,0.27,0.264,2.0,1.12,1,TRENDING_ORDERFLOW,3,0.84
261768,XAUUSD,2021-02-26 13:58:00+00:00,2021-02-26 13:59:00+00:00,SHORT,1780.36,1774.89,1783.58,1774.89,17.25,2.9,5.79,1.89,9428.58,1,TP_HIT,1,0.0,11.7,NY_AM,BEARISH,BUY_SIDE,4.41,2.38,2.03,0.548,2.0,1.37,1,NORMAL_EXPANSION,2,0.825
263173,XAUUSD,2021-02-27 13:23:00+00:00,2021-02-27 13:24:00+00:00,SHORT,1757.73,1756.05,1759.05,1756.05,22.5,1.0,2.0,1.68,3778.41,1,TP_HIT,1,0.0,11.74,NY_AM,BEARISH,BUY_SIDE,2.71,2.81,1.08,0.786,2.0,0.75,1,TRENDING_ORDERFLOW,3,0.915
264270,XAUUSD,2021-02-28 07:40:00+00:00,2021-02-28 07:41:00+00:00,SHORT,1753.19,1751.92,1754.32,1751.92,22.5,0.8,1.6,1.59,2866.44,1,TP_HIT,1,0.0,10.72,LONDON_OPEN,BEARISH,BUY_SIDE,5.9,1.92,0.58,0.782,2.0,1.14,1,TRENDING_ORDERFLOW,3,0.863
264399,XAUUSD,2021-02-28 09:49:00+00:00,2021-02-28 09:50:00+00:00,LONG,1749.35,1746.13,1746.13,1754.81,17.25,2.89,5.79,-1.11,-5553.73,0,SL_HIT,1,8.64,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,5.59,3.49,1.1,0.417,2.0,1.1,1,TRENDING_ORDERFLOW,2,0.835
267649,XAUUSD,2021-03-02 15:59:00+00:00,2021-03-02 16:00:00+00:00,LONG,1735.37,1733.15,1733.15,1738.83,15.0,1.89,3.79,-1.17,-3328.57,0,SL_HIT,1,8.04,0.0,NY_AM,BULLISH,SELL_SIDE,1.4,2.37,0.3,0.386,2.0,1.16,1,TRENDING_ORDERFLOW,3,0.822
271798,XAUUSD,2021-03-05 13:08:00+00:00,2021-03-05 13:09:00+00:00,SHORT,1718.92,1716.22,1720.75,1716.22,22.5,1.51,3.02,1.79,6073.89,1,TP_HIT,1,0.0,13.16,NY_AM,BEARISH,BUY_SIDE,9.51,2.74,0.97,0.81,2.0,1.35,1,TRENDING_ORDERFLOW,3,0.882
273323,XAUUSD,2021-03-06 16:03:00+00:00,2021-03-06 16:04:00+00:00,LONG,1717.97,1717.1,1717.1,1718.73,22.5,0.54,1.09,-1.6,-1955.89,0,SL_HIT,1,5.9,0.0,NY_AM,BULLISH,SELL_SIDE,1.39,4.82,1.57,0.067,2.0,1.1,1,TRENDING_ORDERFLOW,3,0.973
276121,XAUUSD,2021-03-08 14:41:00+00:00,2021-03-08 14:42:00+00:00,LONG,1719.24,1717.36,1717.36,1722.03,22.5,1.56,3.12,-1.21,-4238.43,0,SL_HIT,1,8.84,0.0,NY_AM,BULLISH,SELL_SIDE,3.5,3.01,0.62,0.305,2.0,1.06,1,TRENDING_ORDERFLOW,3,0.873
276158,XAUUSD,2021-03-08 15:18:00+00:00,2021-03-08 15:19:00+00:00,LONG,1717.86,1717.24,1717.24,1718.13,22.5,0.3,0.59,-2.1,-1396.56,0,SL_HIT,1,7.26,0.0,NY_AM,BULLISH,SELL_SIDE,0.19,1.5,0.53,0.007,2.0,1.57,1,TRENDING_ORDERFLOW,3,0.945
279068,XAUUSD,2021-03-10 15:48:00+00:00,2021-03-10 15:49:00+00:00,SHORT,1737.04,1730.88,1740.61,1730.88,17.25,3.24,6.48,1.9,10624.32,1,TP_HIT,1,0.0,13.95,NY_AM,BEARISH,BUY_SIDE,0.61,3.28,1.59,0.593,2.0,1.35,1,TRENDING_ORDERFLOW,2,0.885
287332,XAUUSD,2021-03-16 09:32:00+00:00,2021-03-16 09:33:00+00:00,LONG,1752.97,1751.43,1751.43,1755.06,15.0,1.21,2.42,-1.27,-2305.48,0,SL_HIT,1,7.77,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,3.3,2.46,1.16,0.399,2.0,0.68,1,TRENDING_ORDERFLOW,3,0.833
287687,XAUUSD,2021-03-16 15:27:00+00:00,2021-03-16 15:28:00+00:00,SHORT,1754.74,1748.65,1758.27,1748.65,17.25,3.21,6.42,1.9,10508.87,1,TP_HIT,1,0.0,15.56,NY_AM,BEARISH,BUY_SIDE,1.7,3.44,0.68,0.51,2.0,0.93,1,NORMAL_EXPANSION,2,0.814
288745,XAUUSD,2021-03-17 09:05:00+00:00,2021-03-17 09:06:00+00:00,SHORT,1755.35,1751.01,1758.01,1751.01,22.5,2.33,4.66,1.86,9764.43,1,TP_HIT,1,0.0,13.23,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,5.14,0.33,0.637,2.0,0.75,1,TRENDING_ORDERFLOW,3,0.91
291555,XAUUSD,2021-03-19 07:55:00+00:00,2021-03-19 07:56:00+00:00,SHORT,1760.44,1759.15,1761.57,1759.15,22.5,0.81,1.61,1.6,2900.75,1,TP_HIT,1,0.0,11.15,LONDON_OPEN,BEARISH,BUY_SIDE,3.61,4.3,2.39,0.691,2.0,0.31,1,TRENDING_ORDERFLOW,3,0.934
294542,XAUUSD,2021-03-21 09:42:00+00:00,2021-03-21 09:43:00+00:00,SHORT,1767.52,1763.53,1770.0,1763.53,17.25,2.16,4.31,1.85,6874.47,1,TP_HIT,1,0.0,15.87,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.59,1.6,0.597,2.0,0.97,1,TRENDING_ORDERFLOW,2,0.874
294775,XAUUSD,2021-03-21 13:35:00+00:00,2021-03-21 13:36:00+00:00,SHORT,1767.64,1765.47,1769.22,1765.47,22.5,1.25,2.5,1.74,4902.8,1,TP_HIT,1,0.0,15.87,NY_AM,BEARISH,BUY_SIDE,1.8,1.96,0.87,0.69,2.0,1.21,1,TRENDING_ORDERFLOW,3,0.863
295846,XAUUSD,2021-03-22 07:26:00+00:00,2021-03-22 07:27:00+00:00,LONG,1751.48,1749.68,1749.68,1754.1,22.5,1.47,2.94,-1.22,-4041.4,0,SL_HIT,1,12.36,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,0.9,4.22,1.54,0.235,2.0,0.87,1,TRENDING_ORDERFLOW,3,0.946
295997,XAUUSD,2021-03-22 09:57:00+00:00,2021-03-22 09:58:00+00:00,LONG,1748.78,1748.13,1748.13,1749.1,22.5,0.32,0.65,-2.01,-1458.77,0,SL_HIT,1,7.2,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,2.4,3.93,0.93,0.043,2.0,0.48,1,TRENDING_ORDERFLOW,3,0.963
299182,XAUUSD,2021-03-24 15:02:00+00:00,2021-03-24 15:03:00+00:00,LONG,1748.91,1747.38,1747.38,1751.0,22.5,1.2,2.41,-1.27,-3439.93,0,SL_HIT,1,9.12,0.0,NY_AM,BULLISH,SELL_SIDE,5.59,4.1,1.04,0.278,2.0,0.69,1,TRENDING_ORDERFLOW,3,0.905
299187,XAUUSD,2021-03-24 15:07:00+00:00,2021-03-24 15:08:00+00:00,SHORT,1748.63,1746.95,1749.96,1746.95,15.0,1.0,2.0,1.68,2516.9,1,TP_HIT,1,0.0,11.53,NY_AM,BEARISH,BUY_SIDE,3.4,1.9,0.84,0.693,2.0,1.01,1,TRENDING_ORDERFLOW,3,0.849
